game_id,scene_id,character_id,scene_title,char_name,char_role,game_title,year,type,chronology_order
re_sr,re_sr_231,67,The fight exhausts Rose. She hears her father's voice.,Ethan Winters,hero,Resident Evil Village – Shadow of Rose,2022,spinoff,13
re_sr,re_sr_232,74,"He gives her his powers, but it drains him greatly.",Rosemary Winters,support,Resident Evil Village – Shadow of Rose,2022,spinoff,13
re_sr,re_sr_233,74,Rose charges her new power and knocks Miranda out of the sky with her own tentacles.,Rosemary Winters,support,Resident Evil Village – Shadow of Rose,2022,spinoff,13
re_sr,re_sr_235,74,"She turns to her father, lying on the ground and dying for the second time.",Rosemary Winters,support,Resident Evil Village – Shadow of Rose,2022,spinoff,13
re_sr,re_sr_235,67,"She turns to her father, lying on the ground and dying for the second time.",Ethan Winters,hero,Resident Evil Village – Shadow of Rose,2022,spinoff,13
re_sr,re_sr_236,74,She cries and they hug.,Rosemary Winters,support,Resident Evil Village – Shadow of Rose,2022,spinoff,13
re_sr,re_sr_236,67,She cries and they hug.,Ethan Winters,hero,Resident Evil Village – Shadow of Rose,2022,spinoff,13
re_sr,re_sr_237,74,The screen floods with white light and Rose wakes up in the lab chair.,Rosemary Winters,support,Resident Evil Village – Shadow of Rose,2022,spinoff,13
re_sr,re_sr_238,74,"She hesitantly extends her hand forward as if trying out reality for a test, or trying to use her fungal powers.",Rosemary Winters,support,Resident Evil Village – Shadow of Rose,2022,spinoff,13
re_sr,re_sr_239,74,Her father's wedding ring remains in her hands.,Rosemary Winters,support,Resident Evil Village – Shadow of Rose,2022,spinoff,13
re_sr,re_sr_242,74,Rose walks out of the bus. She arrived at the cemetery. She is holding a bouquet of beautiful white flowers.,Rosemary Winters,support,Resident Evil Village – Shadow of Rose,2022,spinoff,13
re_sr,re_sr_243,74,The tombstone reads - ETHAN WINTERS a kind husband and loving father who put family before all else.,Rosemary Winters,support,Resident Evil Village – Shadow of Rose,2022,spinoff,13
re_sr,re_sr_244,74,Someone in a black SUV honks at her.,Rosemary Winters,support,Resident Evil Village – Shadow of Rose,2022,spinoff,13
re_sr,re_sr_246,74,The girl grabs the man in black by the tie.,Rosemary Winters,support,Resident Evil Village – Shadow of Rose,2022,spinoff,13
re9,re9_001,82,"We arrive at the threshold of the Federal Bureau of Investigation’s Midwest Field Point building. Outside, the weather is bright, it’s sunny summer, and birds are singing. A black man walks with confidence through the corridors towards the workspace of our main heroine, who is toiling over a report on the fourth victim of an unknown disease. Our main heroine’s desk is piled high with various folders. It seems she has been immersed in her work for a long time. Tearing herself away from the report for a moment, she reads a newspaper clipping stating that the quarantine in the destroyed Raccoon City zone has been extended until 2040.",Nathan Dempsey,support,Resident Evil Requiem,2026,mainline,14
re9,re9_002,80,He knocks on the file cabinet to get her attention.,Grace Ashcroft,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_002,82,He knocks on the file cabinet to get her attention.,Nathan Dempsey,support,Resident Evil Requiem,2026,mainline,14
re9,re9_003,80,"She clumsily takes a folder of documents, dropping the rest.",Grace Ashcroft,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_004,80,She rushes into an office where her boss is already waiting. The expression on his face bodes nothing good.,Grace Ashcroft,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_004,82,She rushes into an office where her boss is already waiting. The expression on his face bodes nothing good.,Nathan Dempsey,support,Resident Evil Requiem,2026,mainline,14
re9,re9_005,82,He hands her a folder.,Nathan Dempsey,support,Resident Evil Requiem,2026,mainline,14
re9,re9_006,82,Grace sighs heavily—this place seems to mean something to her.,Nathan Dempsey,support,Resident Evil Requiem,2026,mainline,14
re9,re9_007,82,Grace stands and stares at the floor.,Nathan Dempsey,support,Resident Evil Requiem,2026,mainline,14
re9,re9_008,82,Grace gives a weary shake of her head.,Nathan Dempsey,support,Resident Evil Requiem,2026,mainline,14
re9,re9_009,80,"Next scene. Grace walks through rainy city streets, searching for the place. She checks the maps on her phone. She is so lost in thoughts that she doesn’t notice the many passersby on the streets and collides with one of them, a rough-looking man in glasses and a hat.",Grace Ashcroft,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_011,80,Grace goes to the hotel.,Grace Ashcroft,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_014,80,A police officer in a raincoat approaches her.,Grace Ashcroft,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_015,80,Then Grace remembers she’s from the FBI and fumbles in her pockets for the credentials.,Grace Ashcroft,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_017,80,Grace is completely absorbed in herself and doesn’t react to Cole at all.,Grace Ashcroft,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_018,80,He lifts the blue plastic sheeting.,Grace Ashcroft,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_019,80,Grace enters a narrow alley and makes her way through piles of construction debris.,Grace Ashcroft,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_020,80,She enters the hotel building through the back door used by the kitchen. She turns on her flashlight. It feels as if no one has been here for years. She stops at the door leading from the kitchen. The door’s window is broken.,Grace Ashcroft,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_024,80,"She peels off the key, and at that moment, someone locks the back entrance to the building. Grace, already frightened, becomes terrified. Her voice cracks with fear.",Grace Ashcroft,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_025,80,"She frantically rummages in her briefcase and pulls out a gun, preparing to meet the stranger. Long seconds pass, but no one comes.",Grace Ashcroft,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_030,80,"As she passes a fireplace, a deer skull falls off its mantelpiece and startles Grace.",Grace Ashcroft,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_032,80,On the bed lie many photos of Grace and her mother.,Grace Ashcroft,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_034,80,Grace sits on the bed typing on a laptop. Her mother enters the room.,Grace Ashcroft,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_034,83,Grace sits on the bed typing on a laptop. Her mother enters the room.,Alyssa Ashcroft,support,Resident Evil Requiem,2026,mainline,14
re9,re9_035,83,Her mother sits on the bed next to her.,Alyssa Ashcroft,support,Resident Evil Requiem,2026,mainline,14
re9,re9_036,80,"She tries to take her daughter’s hand, but Grace pulls her hand away.",Grace Ashcroft,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_036,83,"She tries to take her daughter’s hand, but Grace pulls her hand away.",Alyssa Ashcroft,support,Resident Evil Requiem,2026,mainline,14
re9,re9_037,83,Her mother looks out the window at the heavy rain falling outside.,Alyssa Ashcroft,support,Resident Evil Requiem,2026,mainline,14
re9,re9_038,80,The phone rings.,Grace Ashcroft,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_038,83,The phone rings.,Alyssa Ashcroft,support,Resident Evil Requiem,2026,mainline,14
re9,re9_039,80,The man abruptly hangs up.,Grace Ashcroft,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_039,83,The man abruptly hangs up.,Alyssa Ashcroft,support,Resident Evil Requiem,2026,mainline,14
re9,re9_040,83,"Suddenly, the lights go out.",Alyssa Ashcroft,support,Resident Evil Requiem,2026,mainline,14
re9,re9_041,80,She hastily begins to pack her things.,Grace Ashcroft,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_041,83,She hastily begins to pack her things.,Alyssa Ashcroft,support,Resident Evil Requiem,2026,mainline,14
re9,re9_042,80,She hands her daughter a compact flashlight.,Grace Ashcroft,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_043,80,Her mother urges Grace to be quiet.,Grace Ashcroft,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_043,83,Her mother urges Grace to be quiet.,Alyssa Ashcroft,support,Resident Evil Requiem,2026,mainline,14
re9,re9_044,80,She pulls her daughter towards the door.,Grace Ashcroft,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_044,83,She pulls her daughter towards the door.,Alyssa Ashcroft,support,Resident Evil Requiem,2026,mainline,14
re9,re9_045,83,She takes a gun out of her purse.,Alyssa Ashcroft,support,Resident Evil Requiem,2026,mainline,14
re9,re9_046,80,Grace realizes the situation has become serious and becomes frightened.,Grace Ashcroft,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_046,83,Grace realizes the situation has become serious and becomes frightened.,Alyssa Ashcroft,support,Resident Evil Requiem,2026,mainline,14
re9,re9_047,80,They descend to the first floor. They are met by a greying man wearing glasses and carrying a flashlight.,Grace Ashcroft,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_047,83,They descend to the first floor. They are met by a greying man wearing glasses and carrying a flashlight.,Alyssa Ashcroft,support,Resident Evil Requiem,2026,mainline,14
re9,re9_048,80,"Suddenly, someone in a black robe with a hood covering their face throws a plastic bag over the manager’s head and strangles him. The killer has a pale face, and their mouth is illuminated by a smile with bloody gums.",Grace Ashcroft,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_049,80,"The killer stabs the manager in the throat with a knife. Blood spurts brightly, and the manager falls to the floor.",Grace Ashcroft,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_050,80,"Alyssa shoots the killer several times, and he falls into the next room.",Grace Ashcroft,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_050,83,"Alyssa shoots the killer several times, and he falls into the next room.",Alyssa Ashcroft,support,Resident Evil Requiem,2026,mainline,14
re9,re9_051,83,She closes the door to the next room.,Alyssa Ashcroft,support,Resident Evil Requiem,2026,mainline,14
re9,re9_052,80,Now Grace is not just scared—she is horrified and on the verge of a nervous breakdown.,Grace Ashcroft,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_052,83,Now Grace is not just scared—she is horrified and on the verge of a nervous breakdown.,Alyssa Ashcroft,support,Resident Evil Requiem,2026,mainline,14
re9,re9_053,80,She hides something behind a painting.,Grace Ashcroft,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_053,83,She hides something behind a painting.,Alyssa Ashcroft,support,Resident Evil Requiem,2026,mainline,14
re9,re9_054,80,"They enter a room, and Alyssa locks the door.",Grace Ashcroft,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_054,83,"They enter a room, and Alyssa locks the door.",Alyssa Ashcroft,support,Resident Evil Requiem,2026,mainline,14
re9,re9_055,80,"She looks at her daughter with regret... Grace, meanwhile, is in terror, pacing back and forth across the room in a fit of hyperventilation.",Grace Ashcroft,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_056,80,She tries to catch her breath.,Grace Ashcroft,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_056,83,She tries to catch her breath.,Alyssa Ashcroft,support,Resident Evil Requiem,2026,mainline,14
re9,re9_057,80,Alyssa hugs Grace. They are both in tears.,Grace Ashcroft,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_057,83,Alyssa hugs Grace. They are both in tears.,Alyssa Ashcroft,support,Resident Evil Requiem,2026,mainline,14
re9,re9_059,80,"However, the wounds overcome him, and he falls, knocking over a table with a kerosene lamp and a bottle of whiskey. A fire starts. Unable to contain her emotions, Grace collapses in tears and cries of pain beside her mother’s body.",Grace Ashcroft,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_061,80,"Grace sits tearfully on the floor of that very room 204, where she was with her mother 8 years ago. The photos on the couch are part of the things they left here, and it seems someone has been rummaging through them.",Grace Ashcroft,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_062,80,"Suddenly, a phone rings. Grace is puzzled but goes to answer it. But it turns out it wasn’t the landline ringing, but a mobile phone lying under the photographs.",Grace Ashcroft,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_063,80,"No one answers, and she throws the phone onto the bed.",Grace Ashcroft,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_064,80,"However, Grace remembers her mother’s words about things left here.",Grace Ashcroft,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_064,83,"However, Grace remembers her mother’s words about things left here.",Alyssa Ashcroft,support,Resident Evil Requiem,2026,mainline,14
re9,re9_067,80,"Also in the case, Grace finds a disc with no markings. Suddenly, Cole approaches her. He is holding his neck and is silent.",Grace Ashcroft,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_068,80,"His voice sounds quiet and somewhat strained, as if he is forcing the words out.",Grace Ashcroft,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_069,80,"The hand that was holding his neck goes limp, hanging like a whip. Cole’s body begins to crackle as if the bones inside are breaking.",Grace Ashcroft,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_070,80,"Cole’s gums are bleeding heavily, and he spits several teeth into his palm.",Grace Ashcroft,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_071,80,"He attacks Grace and grabs her arm. She fights back fiercely, but her arm gets caught on a luggage cart.",Grace Ashcroft,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_072,80,"She tries to aim her gun at him, but Cole knocks it out of her hand.",Grace Ashcroft,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_073,80,"Cole pulls out a police shotgun, and a brutal struggle begins within himself. He tries to stop the zombie inside him from shooting the trapped Grace. Eventually, she manages to free herself, grabbing the fallen back-door key along the way. She picks up some metal rod, trying to fend off Cole.",Grace Ashcroft,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_074,80,"The zombie inside Cole overcomes him, and he loses more and more humanity, even biting the metal rod.",Grace Ashcroft,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_075,80,"Zombie-Cole even manages to take a big bite out of Grace’s arm, after which she breaks free and runs to the second floor.",Grace Ashcroft,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_076,80,"Quickly opening the stairwell door, she begins to fight Zombie-Cole by the window, smashing it. Picking up a shard of glass, she stabs Cole in the neck with it and pushes him out into the street. Catching her breath and examining the wound on her arm, she notices... a lit light bulb on a nightstand. Someone else is here!",Grace Ashcroft,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_077,80,"Swallowing her saliva and overcoming her fear, she climbs higher up the stairs and approaches a door, which she carefully opens. Behind the door, she finds a private room where a man with long dark hair sits in a soft leather armchair. He is listening to a gramophone, and beside him lies a strange mechanical mask with magnifying lenses.",Grace Ashcroft,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_078,80,The man’s body is as pale as the zombies’ and covered with scars.,Grace Ashcroft,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_083,1,The investigator picks up his phone and sees a photo sent to him—it is the same giant who is holding Grace.,Leon Scott Kennedy,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_084,1,He looks at his aged and tired face in the rearview mirror.,Leon Scott Kennedy,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_085,1,"He starts the car and drives towards the hotel. As he pulls up, Victor is already carrying Grace out of the building over his shoulder.",Leon Scott Kennedy,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_086,1,He notices Victor with Grace on his shoulder emerging from the alley.,Leon Scott Kennedy,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_087,81,"Victor stops and watches Leon trying to reach him through heavy traffic. A concerned passerby, seeing Grace, asks Victor a question.",Victor Gideon,villain,Resident Evil Requiem,2026,mainline,14
re9,re9_088,1,"He pulls out a dart gun and shoots the passerby, as well as several other random bystanders. Leon draws his gun and runs towards them. Victor smiles and walks away.",Leon Scott Kennedy,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_092,1,"Leon shoots her in the head and fells her with an epic spinning kick. Afterwards, he approaches and chops off her head with an axe.",Leon Scott Kennedy,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_094,1,Leon shoots an attacking zombie in the head.,Leon Scott Kennedy,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_096,80,"He shakes his head, agreeing with the coordinator. We switch to Grace, who is somewhere in the darkness.",Grace Ashcroft,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_097,80,"She lies on a bed, her hair pulled up, her face sweaty. A vessel is connected to her vein, draining her blood.",Grace Ashcroft,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_098,80,Her hands and feet are tied to the bed as if in a psychiatric hospital.,Grace Ashcroft,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_099,80,We realize she is suspended upside down.,Grace Ashcroft,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_100,80,She notices the blood container. It is made of glass.,Grace Ashcroft,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_101,80,"She pulls on the tube, toppling the stand holding the container, shattering it. Using a shard, she cuts through her bindings and rips them from her wrists. Due to blood loss, she has little strength, but she uses it all fighting for her life. Finally, she tips her overturned bed and frees her legs, nervously watching the door.",Grace Ashcroft,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_104,80,She leaves the room.,Grace Ashcroft,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_105,80,"Grace begins a perilous journey in the darkness. Initially, she manages to find an empty glass bottle, which can be used to distract enemies. She finds an exit fairly quickly, but it is blocked by a metal grate, and the button that opens it doesn’t work. From a distance, the voice of a nurse talking on the phone can be heard.",Grace Ashcroft,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_109,80,"Upon opening another door, a mangled body falls onto Grace. Grace checks for a pulse.",Grace Ashcroft,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_110,80,"At that moment, a huge monstrous hand reaches for the corpse and takes it away. The hand belongs to a giant zombie which, after taking a big bite from the corpse, sniffs at Grace, who is afraid even to breathe. Seizing the moment, Grace flees from the three-meter-tall monster, almost on all fours.",Grace Ashcroft,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_111,80,"Quite quickly, Grace finds herself in a position where she has nowhere left to run.",Grace Ashcroft,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_112,80,"Suddenly, a certain system for controlling the monster, built into the walls next to a door, activates, shooting steam and burning the creature’s face. It roars and crawls away to the floor above through a hole in the ceiling.",Grace Ashcroft,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_113,80,She returns to the room where she encountered the monster to search it for useful items. There she finds a locker stuffed with the remains of corpses.,Grace Ashcroft,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_114,80,She finds a syringe with a healing medicine.,Grace Ashcroft,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_115,80,"She tries to act as quietly and carefully as possible, not attracting the monster’s attention, but when she moves a cart, a metal container falls off it.",Grace Ashcroft,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_116,80,"The monster is already close, somewhere outside the window.",Grace Ashcroft,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_117,80,She finds green herb.,Grace Ashcroft,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_118,80,She finds a screwdriver.,Grace Ashcroft,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_119,80,"Now she must quietly leave the room in pitch darkness without attracting the monster’s attention. However, the monster detects her anyway, and Grace has to move her feet as fast as possible. She finds a place where a fuse is housed, unscrews the screw with the screwdriver, and removes it. But the monster is lurking. While Grace was unscrewing the bolt, it was creeping down from the ceiling.",Grace Ashcroft,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_120,80,She runs at full speed towards the closed iron grate from where she heard the nurse’s voice.,Grace Ashcroft,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_122,1,"Leon pulls up to the sanatorium. It is a massive, richly decorated building with columns, carved ornaments on the walls, and massive mahogany doors. He gets out of the car and approaches the main entrance, noticing an external surveillance camera. Entering, Leon approaches the reception desk, which is flanked on both sides by a staircase. A nurse appears right behind him.",Leon Scott Kennedy,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_123,1,"He follows the nurse through the sanatorium corridors. Rain pours outside, and thunderclaps are heard.",Leon Scott Kennedy,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_126,1,A nurse runs into the office.,Leon Scott Kennedy,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_128,1,"He starts a chainsaw hidden under his coat and rams the blade into the nurse. She dies horribly in a fountain of blood. Zombie-Doctor turns his attention to Leon, but Leon, being a trained fighter, quickly increases the distance by kicking a chair and then dodging the chainsaw.",Leon Scott Kennedy,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_129,1,He blocks the chainsaw with his axe and kills the zombie with a shot from his powerful pistol. The chainsaw continues spinning on the floor. He picks it up.,Leon Scott Kennedy,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_130,1,"He mows down approaching zombies with the chainsaw, creating a veritable bloodbath. He impales some, splattering everything around with blood.",Leon Scott Kennedy,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_131,1,"He saws through the thick bolt of a door lock with the chainsaw, breaking it in the process. Afterwards, he contacts the coordinator.",Leon Scott Kennedy,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_132,80,And then Leon approaches the metal grate... just at the moment Grace crawls out from there!,Grace Ashcroft,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_133,1,"We see the scene of Grace being dragged into the darkness again, but now it has a continuation—Leon shoots the horrific creature right in the head.",Leon Scott Kennedy,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_134,80,"Grace runs towards Leon as he shoots the creature, now standing up, in the head again... and several more times, turning its head into a bowl of bloody mush with a dangling eye. Grace, holding her head in her hands, tries to calm down.",Grace Ashcroft,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_134,1,"Grace runs towards Leon as he shoots the creature, now standing up, in the head again... and several more times, turning its head into a bowl of bloody mush with a dangling eye. Grace, holding her head in her hands, tries to calm down.",Leon Scott Kennedy,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_135,80,"Someone presses a button, and the grate slams shut, separating the heroes—Grace is now closer to the exit, and Leon remains inside. Not only the doors but also the windows are blocked. Complete lockdown.",Grace Ashcroft,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_135,1,"Someone presses a button, and the grate slams shut, separating the heroes—Grace is now closer to the exit, and Leon remains inside. Not only the doors but also the windows are blocked. Complete lockdown.",Leon Scott Kennedy,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_136,80,"Leon hands her a gun. And not just any gun, but his own massive cannon.",Grace Ashcroft,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_136,1,"Leon hands her a gun. And not just any gun, but his own massive cannon.",Leon Scott Kennedy,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_137,1,"Grace takes the pistol, holding it with both hands.",Leon Scott Kennedy,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_138,81,"The door between them closes, plunging the corridor into complete darkness. Leon pulls out a flashlight and looks around, realizing that just a few meters away from him stood Victor, now wearing a hooded robe resembling snakeskin.",Victor Gideon,villain,Resident Evil Requiem,2026,mainline,14
re9,re9_138,1,"The door between them closes, plunging the corridor into complete darkness. Leon pulls out a flashlight and looks around, realizing that just a few meters away from him stood Victor, now wearing a hooded robe resembling snakeskin.",Leon Scott Kennedy,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_139,81,"Leon attacks him hand-to-hand, but Victor grabs him by the throat with lightning-fast reflexes.",Victor Gideon,villain,Resident Evil Requiem,2026,mainline,14
re9,re9_140,81,He examines Leon with his helmet.,Victor Gideon,villain,Resident Evil Requiem,2026,mainline,14
re9,re9_141,80,"Despite his resistance, Leon loses consciousness.",Grace Ashcroft,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_141,81,"Despite his resistance, Leon loses consciousness.",Victor Gideon,villain,Resident Evil Requiem,2026,mainline,14
re9,re9_142,80,"Naturally, Grace’s first attempt is to get out through the main entrance, but she needs to collect three rhombus-shaped keys, symbolizing the words Moon, Sun, and Star.",Grace Ashcroft,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_146,80,"Grace enters the next room, above which a red lamp glows. Turning on the light, she notices a corpse in the corner... but it doesn’t scare her as much as before. In the far part of the room, she sees a glass prison holding a little girl.",Grace Ashcroft,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_147,80,The girl’s hair is the same silver as Grace’s. She is reading a book and is slightly surprised by the stranger’s arrival. The corpse in the room doesn’t seem to bother her at all. This is because the book is written in Braille.,Grace Ashcroft,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_150,80,She gets up from the bed and falls to the floor.,Grace Ashcroft,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_151,80,She examines the girl.,Grace Ashcroft,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_152,80,"Grace scans the room, noticing another glass prison.",Grace Ashcroft,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_153,80,She turns to the girl.,Grace Ashcroft,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_155,80,The doctor is very rude and serious.,Grace Ashcroft,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_156,80,The doctor dies. Grace picks up his card from the floor.,Grace Ashcroft,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_163,80,"Grace emerges into a dining hall. A long table in the center of the room is piled with food and corpses. And sitting on this table, on all fours, is a zombie, devouring it all. The tablecloth is stained with blood, saliva, and juices. Grace finally finds a suitable pistol for herself, a B934, and hastily leaves the horrific room.",Grace Ashcroft,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_164,80,"She manages to find a few bullets, which she promptly unloads into a zombie that attacks her, then finishes it off with a knife made from half of a pair of scissors. By a fortunate twist of circumstances, someone had already tried to kill this zombie with a knife, so she extracts this useful item from its body. She finds a few more bullets, and now she has the means to defend herself. She approaches a door leading to some kind of basement, which is secured with a valve lock, but when she tries to turn the large red valve, it simply falls off its mounting, becoming useless.",Grace Ashcroft,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_167,80,"When Grace kills another zombie, something interesting happens—part of the human consciousness remains, and the zombie, though unintelligibly, utters the following:",Grace Ashcroft,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_173,80,"Opening the safe, Grace obtains the Moon Quartz! She immediately wants to place it in its designated spot to save inventory space.",Grace Ashcroft,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_174,80,She uses the found ruby to access the gaming hall.,Grace Ashcroft,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_175,80,"She finds the East Wing Keycard after searching a hand... just a severed hand, lying under a bed.",Grace Ashcroft,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_176,80,"And then the Zombie Chef comes for her! Grace needs to run. Along the way, she even manages to kill the Zombie Singer. And on the bar counter lies another gun—an S&S M232.",Grace Ashcroft,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_177,80,"She exits into the central corridor and opens the East Wing. Afterwards, she returns again to the blind girl...",Grace Ashcroft,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_178,80,"She goes to the East Wing and finds the medical/surgical department. There, she manages to find a syringe that kills infected cells. She tests it on a nearby zombie doctor, and its head simply explodes.",Grace Ashcroft,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_180,80,"...and shoots it in the head. A bit further, in a laboratory, Grace finds a rather interesting device that allows her to collect blood from the infected, enabling its study and processing into various useful items.",Grace Ashcroft,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_187,80,"Grace decides to eliminate the threat posed by the fatso, Chunk, and injects him with the infected cell destroyer while he moves through the corridors, but nothing happens.",Grace Ashcroft,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_189,80,"She receives a dose of lead medicine from Grace, after which our heroine descends into the basement. An excavator comes towards her, crashing through a wall.",Grace Ashcroft,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_190,80,"She shoots the driver, and the excavator stops, blocking half the corridor.",Grace Ashcroft,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_191,80,She crawls under the excavator.,Grace Ashcroft,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_196,80,"She takes antique coins from the safe, using them to purchase several upgrades. Then she encounters a strange zombie...",Grace Ashcroft,hero,Resident Evil Requiem,2026,mainline,14
re9,re9_200,80,"Grace kills a whole brigade of doctors turned into zombies, then finds a bottle of concentrated acid in a back room.",Grace Ashcroft,hero,Resident Evil Requiem,2026,mainline,14
